 363 	 0.005109 
 364 	 0.006386 
 365 	 0.002554 
 366 	 0.010217 
 367 	 0.003831 
 368 	 0.002554 
 369 	 0.006386 
 370 	 0.005109 
 371 	 0.010217 
 372 	 0.008940 
 373 	 0.005109 
 374 	 0.001277 
 375 	 0.007663 
 376 	 0.006386 
 377 	 0.002554 
 378 	 0.003831 
 379 	 0.014049 
 380 	 0.005109 
 381 	 0.011494 
 382 	 0.007663 
 383 	 0.006386 
 384 	 0.006386 
 385 	 0.005109 
 386 	 0.010217 
 387 	 0.010217 
 388 	 0.007663 
 389 	 0.005109 
 390 	 0.007663 
 391 	 0.006386 
 392 	 0.012771 
 393 	 0.007663 
 394 	 0.010217 
 395 	 0.006386 
 396 	 0.005109 
 397 	 0.006386 
 398 	 0.005109 
 399 	 0.010217 
 400 	 0.008940 
 401 	 0.007663 
 402 	 0.008940 
 403 	 0.006386 
 404 	 0.011494 
 405 	 0.007663 
 406 	 0.003831 
 407 	 0.010217 
 408 	 0.010217 
 409 	 0.001277 
 410 	 0.002554 
 411 	 0.012771 
 412 	 0.003831 
 413 	 0.003831 
 414 	 0.012771 
 415 	 0.016603 
 416 	 0.008940 
 417 	 0.005109 
 418 	 0.014049 
 419 	 0.010217 
 420 	 0.005109 
 421 	 0.010217 
 422 	 0.010217 
 423 	 0.008940 
 424 	 0.005109 
 425 	 0.005109 
 426 	 0.003831 
 427 	 0.012771 
 428 	 0.008940 
 429 	 0.017880 
 430 	 0.014049 
 431 	 0.011494 
 432 	 0.008940 
 433 	 0.012771 
 434 	 0.007663 
 435 	 0.006386 
 436 	 0.008940 
 437 	 0.020434 
 438 	 0.010217 
 439 	 0.006386 
 440 	 0.010217 
 441 	 0.011494 
 442 	 0.020434 
 443 	 0.010217 
 444 	 0.012771 
 445 	 0.017880 
 446 	 0.008940 
 447 	 0.021711 
 448 	 0.012771 
 449 	 0.020434 
 450 	 0.008940 
 451 	 0.008940 
 452 	 0.010217 
 453 	 0.010217 
 454 	 0.016603 
 455 	 0.016603 
 456 	 0.012771 
 457 	 0.015326 
 458 	 0.015326 
 459 	 0.014049 
 460 	 0.017880 
 461 	 0.016603 
 462 	 0.019157 
 463 	 0.014049 
 464 	 0.008940 
 465 	 0.012771 
 466 	 0.014049 
 467 	 0.011494 
 468 	 0.010217 
 469 	 0.019157 
 470 	 0.017880 
 471 	 0.017880 
 472 	 0.012771 
 473 	 0.020434 
 474 	 0.016603 
 475 	 0.015326 
 476 	 0.014049 
 477 	 0.014049 
 478 	 0.022989 
 479 	 0.020434 
 480 	 0.019157 
 481 	 0.007663 
 482 	 0.007663 
 483 	 0.014049 
 484 	 0.017880 
 485 	 0.019157 
 486 	 0.015326 
 487 	 0.020434 
 488 	 0.010217 
 489 	 0.017880 
 490 	 0.012771 
 491 	 0.016603 
 492 	 0.014049 
 493 	 0.021711 
 494 	 0.017880 
 495 	 0.017880 
 496 	 0.012771 
 497 	 0.014049 
 498 	 0.015326 
 499 	 0.019157 
 500 	 0.019157 
 501 	 0.017880 
 502 	 0.026820 
 503 	 0.025543 
 504 	 0.020434 
 505 	 0.019157 
 506 	 0.019157 
 507 	 0.022989 
 508 	 0.015326 
 509 	 0.015326 
 510 	 0.017880 
 511 	 0.028097 
 512 	 0.020434 
 513 	 0.031928 
 514 	 0.016603 
 515 	 0.022989 
 516 	 0.029374 
 517 	 0.021711 
 518 	 0.024266 
 519 	 0.022989 
 520 	 0.020434 
 521 	 0.022989 
 522 	 0.028097 
 523 	 0.019157 
 524 	 0.031928 
 525 	 0.029374 
 526 	 0.031928 
 527 	 0.024266 
 528 	 0.020434 
 529 	 0.026820 
 530 	 0.028097 
 531 	 0.029374 
 532 	 0.028097 
 533 	 0.024266 
 534 	 0.029374 
 535 	 0.021711 
 536 	 0.039591 
 537 	 0.019157 
 538 	 0.028097 
 539 	 0.024266 
 540 	 0.024266 
 541 	 0.029374 
 542 	 0.031928 
 543 	 0.020434 
 544 	 0.016603 
 545 	 0.034483 
 546 	 0.028097 
 547 	 0.030651 
 548 	 0.024266 
 549 	 0.035760 
 550 	 0.026820 
 551 	 0.038314 
 552 	 0.029374 
 553 	 0.033206 
 554 	 0.026820 
 555 	 0.026820 
 556 	 0.051086 
 557 	 0.034483 
 558 	 0.029374 
 559 	 0.049808 
 560 	 0.026820 
 561 	 0.042146 
 562 	 0.042146 
 563 	 0.039591 
 564 	 0.044700 
 565 	 0.028097 
 566 	 0.045977 
 567 	 0.043423 
 568 	 0.045977 
 569 	 0.033206 
 570 	 0.039591 
 571 	 0.034483 
 572 	 0.044700 
 573 	 0.040868 
 574 	 0.049808 
 575 	 0.030651 
 576 	 0.039591 
 577 	 0.031928 
 578 	 0.045977 
 579 	 0.047254 
 580 	 0.061303 
 581 	 0.043423 
 582 	 0.051086 
 583 	 0.045977 
 584 	 0.058748 
 585 	 0.054917 
 586 	 0.045977 
 587 	 0.051086 
 588 	 0.045977 
 589 	 0.035760 
 590 	 0.054917 
 591 	 0.054917 
 592 	 0.052363 
 593 	 0.056194 
 594 	 0.047254 
 595 	 0.057471 
 596 	 0.045977 
 597 	 0.035760 
 598 	 0.043423 
 599 	 0.058748 
 600 	 0.045977 
 601 	 0.062580 
 602 	 0.054917 
 603 	 0.054917 
 604 	 0.045977 
 605 	 0.062580 
 606 	 0.061303 
 607 	 0.063857 
 608 	 0.065134 
 609 	 0.057471 
 610 	 0.048531 
 611 	 0.071520 
 612 	 0.070243 
 613 	 0.065134 
 614 	 0.056194 
 615 	 0.052363 
 616 	 0.053640 
 617 	 0.061303 
 618 	 0.052363 
 619 	 0.070243 
 620 	 0.060026 
 621 	 0.053640 
 622 	 0.070243 
 623 	 0.086845 
 624 	 0.083014 
 625 	 0.054917 
 626 	 0.071520 
 627 	 0.074074 
 628 	 0.065134 
 629 	 0.076628 
 630 	 0.067688 
 631 	 0.072797 
 632 	 0.077905 
 633 	 0.070243 
 634 	 0.083014 
 635 	 0.075351 
 636 	 0.066411 
 637 	 0.084291 
 638 	 0.095785 
 639 	 0.083014 
 640 	 0.085568 
 641 	 0.077905 
 642 	 0.061303 
 643 	 0.067688 
 644 	 0.099617 
 645 	 0.079183 
 646 	 0.086845 
 647 	 0.077905 
 648 	 0.090677 
 649 	 0.102171 
 650 	 0.076628 
 651 	 0.097063 
 652 	 0.077905 
 653 	 0.103448 
 654 	 0.091954 
 655 	 0.104725 
 656 	 0.100894 
 657 	 0.085568 
 658 	 0.084291 
 659 	 0.097063 
 660 	 0.088123 
 661 	 0.107280 
 662 	 0.075351 
 663 	 0.093231 
 664 	 0.097063 
 665 	 0.085568 
 666 	 0.111111 
 667 	 0.090677 
 668 	 0.093231 
 669 	 0.113665 
 670 	 0.131545 
 671 	 0.088123 
 672 	 0.103448 
 673 	 0.116220 
 674 	 0.116220 
 675 	 0.107280 
 676 	 0.130268 
 677 	 0.126437 
 678 	 0.125160 
 679 	 0.113665 
 680 	 0.146871 
 681 	 0.090677 
 682 	 0.117497 
 683 	 0.108557 
 684 	 0.116220 
 685 	 0.102171 
 686 	 0.116220 
 687 	 0.118774 
 688 	 0.134100 
 689 	 0.108557 
 690 	 0.132822 
 691 	 0.127714 
 692 	 0.139208 
 693 	 0.143040 
 694 	 0.143040 
 695 	 0.139208 
 696 	 0.148148 
 697 	 0.130268 
 698 	 0.143040 
 699 	 0.148148 
 700 	 0.136654 
 701 	 0.127714 
 702 	 0.143040 
 703 	 0.132822 
 704 	 0.145594 
 705 	 0.123883 
 706 	 0.140485 
 707 	 0.145594 
 708 	 0.172414 
 709 	 0.155811 
 710 	 0.154534 
 711 	 0.153257 
 712 	 0.177522 
 713 	 0.159642 
 714 	 0.159642 
 715 	 0.183908 
 716 	 0.166028 
 717 	 0.181354 
 718 	 0.195402 
 719 	 0.134100 
 720 	 0.171137 
 721 	 0.182631 
 722 	 0.181354 
 723 	 0.180077 
 724 	 0.151980 
 725 	 0.172414 
 726 	 0.205619 
 727 	 0.181354 
 728 	 0.196679 
 729 	 0.182631 
 730 	 0.176245 
 731 	 0.178799 
 732 	 0.214559 
 733 	 0.187739 
 734 	 0.203065 
 735 	 0.210728 
 736 	 0.178799 
 737 	 0.204342 
 738 	 0.208174 
 739 	 0.209451 
 740 	 0.182631 
 741 	 0.194125 
 742 	 0.233716 
 743 	 0.206897 
 744 	 0.231162 
 745 	 0.203065 
 746 	 0.203065 
 747 	 0.238825 
 748 	 0.233716 
 749 	 0.237548 
 750 	 0.233716 
 751 	 0.223499 
 752 	 0.206897 
 753 	 0.231162 
 754 	 0.220945 
 755 	 0.247765 
 756 	 0.208174 
 757 	 0.234994 
 758 	 0.231162 
 759 	 0.273308 
 760 	 0.237548 
 761 	 0.238825 
 762 	 0.232439 
 763 	 0.257982 
 764 	 0.269476 
 765 	 0.238825 
 766 	 0.266922 
 767 	 0.233716 
 768 	 0.228608 
 769 	 0.218391 
 770 	 0.251596 
 771 	 0.283525 
 772 	 0.247765 
 773 	 0.250319 
 774 	 0.243934 
 775 	 0.260536 
 776 	 0.263091 
 777 	 0.273308 
 778 	 0.287356 
 779 	 0.265645 
 780 	 0.241379 
 781 	 0.234994 
 782 	 0.300128 
 783 	 0.242656 
 784 	 0.238825 
 785 	 0.275862 
 786 	 0.314176 
 787 	 0.272031 
 788 	 0.323116 
 789 	 0.266922 
 790 	 0.246488 
 791 	 0.272031 
 792 	 0.277139 
 793 	 0.297573 
 794 	 0.295019 
 795 	 0.318008 
 796 	 0.289911 
 797 	 0.312899 
 798 	 0.291188 
 799 	 0.286079 
 800 	 0.349936 
 801 	 0.312899 
 802 	 0.289911 
 803 	 0.295019 
 804 	 0.287356 
 805 	 0.326948 
 806 	 0.295019 
 807 	 0.291188 
 808 	 0.284802 
 809 	 0.293742 
 810 	 0.318008 
 811 	 0.318008 
 812 	 0.301405 
 813 	 0.329502 
 814 	 0.330779 
 815 	 0.310345 
 816 	 0.300128 
 817 	 0.347382 
 818 	 0.323116 
 819 	 0.315453 
 820 	 0.295019 
 821 	 0.332056 
 822 	 0.329502 
 823 	 0.366539 
 824 	 0.352490 
 825 	 0.330779 
 826 	 0.318008 
 827 	 0.376756 
 828 	 0.346105 
 829 	 0.326948 
 830 	 0.329502 
 831 	 0.339719 
 832 	 0.326948 
 833 	 0.348659 
 834 	 0.386973 
 835 	 0.375479 
 836 	 0.338442 
 837 	 0.370370 
 838 	 0.393359 
 839 	 0.332056 
 840 	 0.375479 
 841 	 0.344828 
 842 	 0.366539 
 843 	 0.361430 
 844 	 0.342273 
 845 	 0.380587 
 846 	 0.367816 
 847 	 0.352490 
 848 	 0.383142 
 849 	 0.408685 
 850 	 0.386973 
 851 	 0.342273 
 852 	 0.389527 
 853 	 0.343550 
 854 	 0.380587 
 855 	 0.399745 
 856 	 0.392082 
 857 	 0.383142 
 858 	 0.353768 
 859 	 0.402299 
 860 	 0.381865 
 861 	 0.392082 
 862 	 0.372925 
 863 	 0.362708 
 864 	 0.386973 
 865 	 0.440613 
 866 	 0.399745 
 867 	 0.379310 
 868 	 0.403576 
 869 	 0.393359 
 870 	 0.395913 
 871 	 0.403576 
 872 	 0.412516 
 873 	 0.366539 
 874 	 0.392082 
 875 	 0.384419 
 876 	 0.367816 
 877 	 0.425287 
 878 	 0.401022 
 879 	 0.426564 
 880 	 0.384419 
 881 	 0.365262 
 882 	 0.399745 
 883 	 0.401022 
 884 	 0.388250 
 885 	 0.366539 
 886 	 0.392082 
 887 	 0.395913 
 888 	 0.429119 
 889 	 0.390805 
 890 	 0.369093 
 891 	 0.344828 
 892 	 0.361430 
 893 	 0.379310 
 894 	 0.409962 
 895 	 0.386973 
 896 	 0.403576 
 897 	 0.421456 
 898 	 0.381865 
 899 	 0.393359 
 900 	 0.370370 
 901 	 0.425287 
 902 	 0.429119 
 903 	 0.365262 
 904 	 0.380587 
 905 	 0.385696 
 906 	 0.366539 
 907 	 0.375479 
 908 	 0.393359 
 909 	 0.384419 
 910 	 0.394636 
 911 	 0.379310 
 912 	 0.397190 
 913 	 0.352490 
 914 	 0.361430 
 915 	 0.390805 
 916 	 0.372925 
 917 	 0.360153 
 918 	 0.366539 
 919 	 0.374202 
 920 	 0.370370 
 921 	 0.366539 
 922 	 0.348659 
 923 	 0.361430 
 924 	 0.369093 
 925 	 0.358876 
 926 	 0.351213 
 927 	 0.325670 
 928 	 0.306513 
 929 	 0.330779 
 930 	 0.352490 
 931 	 0.309068 
 932 	 0.340996 
 933 	 0.334610 
 934 	 0.332056 
 935 	 0.355045 
 936 	 0.353768 
 937 	 0.334610 
 938 	 0.315453 
 939 	 0.325670 
 940 	 0.315453 
 941 	 0.324393 
 942 	 0.286079 
 943 	 0.300128 
 944 	 0.292465 
 945 	 0.316731 
 946 	 0.263091 
 947 	 0.275862 
 948 	 0.305236 
 949 	 0.321839 
 950 	 0.280971 
 951 	 0.273308 
 952 	 0.318008 
 953 	 0.293742 
 954 	 0.266922 
 955 	 0.289911 
 956 	 0.289911 
 957 	 0.301405 
 958 	 0.286079 
 959 	 0.228608 
 960 	 0.268199 
 961 	 0.295019 
 962 	 0.266922 
 963 	 0.229885 
 964 	 0.231162 
 965 	 0.236271 
 966 	 0.249042 
 967 	 0.240102 
 968 	 0.234994 
 969 	 0.246488 
 970 	 0.224777 
 971 	 0.231162 
 972 	 0.203065 
 973 	 0.228608 
 974 	 0.222222 
 975 	 0.213282 
 976 	 0.212005 
 977 	 0.181354 
 978 	 0.208174 
 979 	 0.204342 
 980 	 0.186462 
 981 	 0.192848 
 982 	 0.162197 
 983 	 0.169860 
 984 	 0.153257 
 985 	 0.151980 
 986 	 0.149425 
 987 	 0.132822 
 988 	 0.131545 
 989 	 0.130268 
 990 	 0.090677 
 991 	 0.113665 
 992 	 0.100894 
 993 	 0.099617 
 994 	 0.081737 
 995 	 0.067688 
 996 	 0.058748 
 997 	 0.074074 
 998 	 0.031928 
 999 	 0.038314 
